"","V1","V2","V3","V4","V5","V6","V7","V8"
"1944",3335040,1,1,1,1,0,1,0
"1945",3335043,1,0,1,0,0,0,0
"1946",3335044,1,1,1,0,1,1,1
"1947",3335045,1,0,1,0,0,0,0
"1948",3335046,1,0,1,0,0,1,1
"1949",3335048,0,1,0,0,0,0,0
"1950",3335050,1,1,1,0,1,0,1
"1951",3335052,1,0,1,0,0,0,1
"1952",3335053,1,0,1,0,0,0,0
"1953",3335054,1,0,1,0,1,0,1
"1954",3335056,1,0,1,0,0,0,1
"1955",3335057,1,1,1,0,1,0,1
"1956",3335059,1,1,1,0,1,1,1
"1957",3335062,1,0,1,0,0,0,1
"1958",3335064,1,0,1,0,0,0,1
"1959",3335065,1,0,1,0,0,1,1
"1960",3335066,1,1,1,0,0,0,1
"1961",3335071,1,0,1,0,0,0,0
"1962",3335072,1,0,1,0,0,0,1
"1963",3335073,1,0,1,0,0,0,1
"1964",3335075,1,0,1,0,0,0,1
"1965",3335076,1,0,1,0,0,0,1
"1966",3335077,0,0,1,0,0,0,0
"1967",3335079,1,0,1,0,0,0,1
"1968",3335080,1,0,1,0,0,0,0
"1969",3335081,1,0,1,0,0,0,1
"1970",3335082,1,1,1,0,1,0,1
"1971",3335083,1,0,1,0,0,0,1
"1972",3335086,1,1,1,1,1,1,1
"1973",3335088,1,0,1,0,0,0,1
"1974",3335091,1,1,1,1,0,1,0
"1975",3335092,1,0,1,0,0,0,1
"1976",3335093,1,0,1,0,0,0,1
"1977",3335095,1,0,1,0,0,0,0
"1978",3335096,1,1,1,0,1,1,1
"1979",3335097,0,0,0,0,0,0,0
"1980",3335098,1,0,1,0,0,0,1
"1981",3335100,1,0,1,0,0,0,1
"1982",3335101,1,0,1,0,0,0,1
"1983",3335102,1,0,1,0,0,0,0
"1984",3335104,1,0,1,0,0,0,1
"1985",3335105,1,0,1,0,0,0,0
"1986",3335107,1,1,1,1,1,1,0
"1987",3335108,1,0,1,0,0,0,1
"1988",3335109,1,0,1,0,0,0,0
"1989",3335112,1,1,1,0,0,1,1
"1990",3335113,1,0,1,0,0,0,0
"1991",3335114,0,0,0,0,0,0,0
"1992",3335117,1,0,1,0,0,0,1
"1993",3335119,0,1,0,0,1,0,0
"1994",3335121,1,0,1,0,0,0,1
"1995",3335122,1,0,1,0,0,0,1
"1996",3335123,1,1,1,0,1,1,1
"1997",3335125,1,0,1,0,0,0,1
"1998",3335126,1,0,1,0,0,1,1
"1999",3335127,1,0,1,0,0,0,1
"2000",3335128,1,0,1,0,0,0,0
"2001",3335129,1,0,1,0,0,0,0
"2002",3335132,1,0,1,0,0,0,1
"2003",3335133,1,0,1,0,0,1,1
"2004",3335134,1,0,1,0,0,0,1
"2005",3335135,1,0,1,0,0,0,1
"2006",3335137,1,1,1,0,1,1,1
"2007",3335139,1,0,1,0,1,0,1
"2008",3335141,0,1,0,0,0,0,1
"2009",3335143,0,0,1,0,0,0,0
"2010",3335144,1,0,1,0,0,0,1
"2011",3335145,1,0,1,0,0,0,1
"2012",3335146,1,0,1,0,0,0,0
"2013",3335148,1,0,1,0,0,0,1
"2014",3335153,1,1,1,0,0,1,0
"2015",3335154,1,0,1,0,0,0,0
"2016",3335156,0,0,0,0,0,0,1
"2017",3335157,1,0,1,0,0,0,1
"2018",3336009,1,1,1,1,1,1,0
"2019",3336017,0,0,0,0,0,0,0
"2020",3336018,1,0,1,0,0,0,1
"2021",3336019,1,1,1,0,1,0,1
"2022",3336020,1,0,1,0,0,0,1
"2023",3336021,1,1,1,0,1,1,1
"2024",3336022,1,1,1,1,0,1,0
"2025",3336023,1,0,1,0,0,0,0
"2026",3336024,1,0,1,0,0,1,1
"2027",3336027,1,0,1,0,0,0,1
"2028",3336028,1,0,1,0,0,0,1
"2029",3336030,1,1,1,0,1,1,1
"2030",3336031,1,0,1,0,1,1,1
"2031",3336033,1,1,1,0,1,1,1
"2032",3336034,1,0,1,0,0,0,1
"2033",3336035,1,1,1,1,1,1,1
"2034",3336037,1,0,1,0,0,0,1
"2035",3336055,1,1,1,0,1,0,1
"2036",3336056,1,0,1,0,0,0,1
"2037",3336057,1,1,1,1,1,1,1
"2038",3336061,1,0,1,0,0,0,1
"2039",3336066,1,0,1,0,1,1,1
"2040",3336069,1,1,1,0,0,0,0
"2041",3336071,0,1,0,0,0,0,0
"2042",3336078,1,0,1,0,0,0,1
"2043",3336080,1,0,1,0,0,0,0
"2044",3336081,1,1,1,1,1,1,1
"2045",3336093,1,0,1,0,0,1,1
"2046",3336100,1,0,1,0,0,0,1
"2047",3336103,1,1,0,0,1,0,0
"2048",3336108,1,1,1,0,1,1,1
"2049",3336116,1,0,1,0,0,0,1
"2050",3337002,1,0,1,0,0,0,1
"2051",3337004,1,0,1,0,0,0,0
"2052",3337011,1,0,1,0,0,0,1
"2053",3337014,1,1,1,0,0,1,1
"2054",3337015,1,0,1,0,0,0,1
"2055",3337016,1,0,1,0,0,0,1
"2056",3337018,1,0,1,0,0,0,1
"2057",3337020,1,1,1,0,1,1,1
"2058",3337087,1,1,0,1,1,0,0
"2059",3337128,1,0,1,0,0,0,1
"2060",3338003,1,1,1,0,1,0,1
"2061",3338005,1,0,1,0,0,0,1
"2062",3338006,1,0,1,0,0,0,1
"2063",3338008,1,0,1,0,0,0,1
"2064",3338014,0,0,0,0,0,0,0
"2065",3338015,1,0,1,0,0,0,0
"2066",3338016,1,0,1,0,0,1,1
"2067",3338017,1,0,1,0,0,0,1
"2068",3338018,1,1,1,0,0,0,1
"2069",3338021,1,0,1,0,0,0,1
"2070",3338022,1,1,1,0,1,1,1
"2071",3338023,1,0,1,0,0,0,1
"2072",3338025,1,0,1,0,0,0,1
"2073",3338027,1,1,1,0,1,0,1
"2074",3338028,1,1,1,0,1,0,1
"2075",3338029,0,0,0,0,0,0,1
"2076",3338031,1,0,1,0,0,0,1
"2077",3338033,1,1,1,0,1,0,1
"2078",3338034,1,0,1,0,0,0,1
"2079",3338036,0,1,0,0,1,0,0
"2080",3338041,1,1,1,1,1,1,0
"2081",3338043,0,1,0,0,0,0,0
"2082",3338046,1,0,1,0,0,1,0
"2083",3338048,0,0,0,0,0,0,0
"2084",3338051,1,0,1,0,0,0,1
"2085",3338053,1,0,1,0,0,0,0
"2086",3338054,1,0,1,0,0,0,1
"2087",3338056,1,0,1,0,0,0,1
"2088",3338057,1,0,1,0,0,0,1
"2089",3338058,1,1,1,0,1,0,1
"2090",3338059,1,1,1,0,1,1,1
"2091",3338060,1,1,1,0,0,1,1
"2092",3338061,1,0,1,0,0,1,1
"2093",3338062,1,0,1,0,1,1,1
"2094",3338063,1,0,1,0,0,0,1
"2095",3338064,0,0,0,0,0,0,0
"2096",3338066,0,0,0,0,0,0,1
"2097",3338067,0,0,0,0,0,0,0
"2098",3338068,1,0,1,0,0,0,1
"2099",3338069,1,0,1,0,0,1,1
"2100",3338071,1,0,1,0,0,0,1
"2101",3338072,1,1,1,0,0,0,1
"2102",3338073,1,1,1,0,1,1,1
"2103",3338074,1,0,1,0,0,0,1
"2104",3338075,0,0,1,0,0,0,0
"2105",3338078,1,0,1,0,0,1,1
"2106",3338079,1,0,1,0,0,0,1
"2107",3338136,0,1,0,0,0,0,0
"2108",3338138,1,0,1,0,0,0,1
"2109",3338140,1,0,1,0,0,1,1
"2110",3338143,1,0,1,0,0,0,0
"2111",3338144,1,0,1,0,0,0,1
"2112",3338145,1,1,1,0,0,1,0
"2113",3338147,1,1,1,0,0,1,0
"2114",3338148,1,0,1,0,0,0,0
"2115",3338150,1,0,1,0,0,0,1
"2116",3338151,1,0,1,0,0,0,1
"2117",3338191,1,0,1,0,0,1,1
"2118",3338193,1,1,1,0,0,0,1
"2119",3338194,1,1,1,0,0,0,0
"2120",3338195,1,1,1,0,1,0,1
"2121",3338196,1,0,1,0,0,0,1
"2122",3338198,1,0,1,0,0,0,1
"2123",3338201,1,0,1,0,0,0,1
"2124",3338204,1,0,1,0,0,0,1
"2125",3338205,1,0,1,0,0,0,1
"2126",3338207,1,0,1,0,1,0,1
"2127",3338208,1,0,1,0,0,0,0
"2128",3338209,1,0,1,0,0,1,1
"2129",3338210,1,0,1,0,0,0,1
"2130",3338211,1,0,1,0,0,0,1
"2131",3338212,1,0,1,0,1,0,1
"2132",3338213,1,0,1,0,0,0,0
"2133",3338215,1,0,1,0,0,0,1
"2134",3338216,1,1,1,0,1,0,1
"2135",3339001,1,0,1,0,0,1,1
"2136",3339002,1,1,1,0,0,1,1
"2137",3339003,1,0,1,0,0,0,1
"2138",3339005,1,1,1,0,1,0,0
"2139",3339006,1,0,1,0,0,0,1
"2140",3339007,1,1,1,1,1,1,0
"2141",3339008,1,1,1,1,1,1,1
"2142",3339012,1,0,1,0,0,0,1
"2143",3339013,1,1,1,0,0,0,1
"2144",3339015,1,0,1,0,1,1,1
"2145",3339016,1,0,1,0,0,0,1
"2146",3339018,1,0,1,0,0,0,1
"2147",3339020,1,0,1,0,0,0,1
"2148",3339023,1,0,1,0,0,0,1
"2149",3339024,1,1,1,0,1,0,1
"2150",3339026,1,0,1,0,0,1,1
"2151",3339028,1,1,0,0,0,0,0
"2152",3339029,1,0,1,0,0,0,1
"2153",3339031,1,0,1,0,0,1,1
"2154",3339033,1,1,1,0,1,0,1
"2155",3339035,1,0,1,0,0,0,1
"2156",3339036,1,1,1,0,1,1,1
"2157",3339038,1,1,1,1,1,1,1
"2158",3339039,1,0,1,0,1,1,1
"2159",3339046,1,0,1,0,0,0,1
"2160",3339048,1,1,1,0,1,1,1
"2161",3339053,1,0,1,0,0,1,1
"2162",3339054,1,0,1,0,0,0,0
"2163",3339057,1,0,1,0,0,0,1
"2164",3339058,1,1,1,0,0,0,0
"2165",3339060,1,0,1,0,0,1,1
"2166",3339080,1,0,1,0,0,1,1
"2167",3339081,1,1,1,0,0,1,1
"2168",3339082,1,0,1,0,0,0,1
"2169",3339083,1,1,1,1,1,1,1
"2170",3339085,1,0,1,0,0,0,1
"2171",3339086,1,0,1,0,0,0,1
"2172",3339087,1,0,1,0,0,0,0
"2173",3339088,1,0,1,0,0,0,0
"2174",3339091,1,0,1,0,0,0,0
"2175",3339092,1,0,1,0,0,1,1
"2176",3339093,1,1,1,0,1,1,1
"2177",3339094,1,0,1,0,0,0,1
"2178",3339095,0,0,1,0,0,0,0
"2179",3339096,0,0,0,0,0,0,0
"2180",3339097,1,0,1,0,0,0,1
"2181",3339098,1,1,1,0,1,1,1
"2182",3339099,1,0,1,0,0,0,0
"2183",3339100,1,0,1,0,0,0,1
"2184",3339101,1,0,1,0,0,0,0
"2185",3339102,1,1,1,0,0,0,0
"2186",3339105,1,1,1,1,1,1,1
"2187",3339106,1,0,1,0,0,0,1
"2188",3339108,1,0,1,0,0,0,1
"2189",3339109,1,0,1,0,0,0,0
"2190",3339110,1,0,1,0,0,0,1
"2191",3339111,1,0,1,0,0,0,1
"2192",3339112,1,1,1,0,1,1,1
"2193",3339113,1,0,1,0,0,1,1
"2194",3339114,1,0,1,0,0,0,1
"2195",3339115,1,0,1,0,0,1,1
"2196",3339116,1,1,1,0,1,0,1
"2197",3339117,1,0,1,0,0,0,1
"2198",3339119,1,1,1,0,0,0,1
"2199",3339122,1,0,1,0,0,0,0
"2200",3339126,1,1,1,0,0,1,1
"2201",3339127,1,0,1,0,0,1,1
"2202",3339128,1,1,0,0,0,0,0
"2203",3339129,1,1,1,0,1,1,1
"2204",3339147,1,0,1,0,0,0,0
"2205",11110057,1,0,1,0,0,0,1
"2206",11110058,1,0,1,0,0,0,1
"2207",11110060,1,0,1,0,0,0,1
"2208",11110062,1,1,1,1,1,1,0
"2209",11110063,1,1,1,0,1,1,1
"2210",11110070,1,0,1,0,0,0,1
"2211",11110072,1,0,1,0,0,0,1
"2212",11110073,1,0,0,0,0,0,1
"2213",11110075,1,1,1,0,1,1,1
"2214",11110076,1,1,1,1,1,1,0
"2215",11110077,1,0,1,0,0,0,1
"2216",11110083,1,0,1,0,0,0,1
"2217",11110085,1,0,1,0,0,0,1
"2218",11110087,1,0,1,0,0,0,1
"2219",11110089,1,1,1,0,0,1,1
"2220",11110090,1,0,1,0,0,0,1
"2221",11110091,1,0,1,0,0,0,1
"2222",11110092,1,0,1,0,0,0,1
"2223",11110093,1,0,1,0,0,1,0
"2224",11110096,1,0,1,0,0,0,0
"2225",11110098,1,0,1,0,0,0,1
"2226",11110100,1,0,1,0,0,0,1
"2227",11110101,1,0,1,0,0,0,1
"2228",11110102,1,1,1,1,1,1,1
"2229",11110104,1,0,1,0,0,0,1
"2230",11110106,1,1,1,0,0,0,0
"2231",11110108,1,1,1,1,1,1,1
"2232",11110109,1,1,1,0,0,0,0
"2233",11110112,1,0,1,0,0,1,1
"2234",11110113,1,1,1,0,1,1,1
"2235",11110114,1,0,1,0,0,0,0
"2236",11110116,1,1,1,1,1,1,1
"2237",11110118,1,0,1,0,0,0,1
"2238",11110165,1,0,1,0,0,0,1
"2239",11110166,1,0,1,0,0,1,1
"2240",11110167,1,1,1,1,1,0,0
"2241",11110168,1,1,0,1,1,0,1
"2242",11110169,0,1,0,0,1,0,1
"2243",11110170,1,1,1,0,1,0,1
"2244",11110171,1,0,1,0,0,0,1
"2245",11110173,1,0,1,0,0,0,1
"2246",11110174,1,0,1,0,0,0,1
"2247",11110176,1,0,1,0,0,0,1
"2248",11110178,0,1,0,0,0,0,1
"2249",11110180,1,0,1,0,0,0,0
"2250",11110186,1,0,1,0,0,0,1
"2251",11110188,1,0,1,0,0,0,1
"2252",11110192,0,1,0,0,1,0,0
"2253",11110194,0,0,0,0,0,0,0
"2254",11110195,1,0,1,0,0,0,1
"2255",11110197,1,1,1,0,1,0,0
"2256",11110199,1,0,1,0,0,0,1
"2257",11110200,0,1,0,0,1,0,0
"2258",11110201,1,1,1,1,1,1,0
"2259",11110202,1,1,1,1,1,1,1
"2260",11110203,1,0,1,0,0,0,1
"2261",11110206,1,0,1,0,0,0,1
"2262",11110207,1,1,1,0,1,1,1
"2263",11110209,0,0,0,0,0,0,0
"2264",11110211,1,1,1,1,1,1,1
"2265",11110212,1,1,0,0,1,0,1
"2266",11110213,1,0,1,0,0,0,1
"2267",11110214,1,0,1,0,0,0,1
"2268",11110215,1,0,1,0,0,0,0
"2269",11110216,1,0,1,0,0,0,1
"2270",11110217,1,0,1,0,0,0,0
"2271",11110218,1,0,1,0,0,0,1
"2272",11110279,1,0,1,0,0,0,1
"2273",11110283,1,0,1,0,0,0,1
"2274",11110284,1,1,1,0,0,0,1
"2275",11110285,1,0,1,0,0,0,0
"2276",11110287,1,1,1,0,1,0,1
"2277",11110288,1,0,1,0,0,0,1
"2278",11110293,1,0,1,0,0,0,1
"2279",11110297,0,0,1,0,0,0,0
"2280",11110301,1,1,1,0,0,1,0
"2281",11110302,1,0,1,0,0,0,1
"2282",11110305,1,1,1,0,1,0,1
"2283",11110308,1,0,1,0,0,0,0
"2284",11110313,1,0,1,0,0,0,1
"2285",11110317,1,1,1,0,1,1,1
"2286",11110318,1,0,1,0,0,0,0
"2287",11110320,1,1,1,0,1,1,1
"2288",11110321,1,0,1,0,0,0,1
"2289",11110323,1,0,1,0,0,0,1
"2290",11110324,1,0,1,0,1,0,1
"2291",11110326,1,1,1,1,1,1,1
"2292",11110327,1,1,1,1,1,0,1
"2293",11110328,1,1,1,0,0,0,0
"2294",11110330,1,1,1,0,0,0,0
"2295",11110332,1,0,1,0,0,0,1
"2296",11110338,1,0,1,0,0,1,1
"2297",11110348,1,1,1,0,1,0,1
"2298",11112001,1,0,1,0,0,0,1
"2299",11112002,1,1,1,1,1,1,1
"2300",11112006,1,1,1,0,0,0,1
"2301",11112010,1,0,1,0,0,0,1
"2302",11112011,1,1,1,0,0,1,1
"2303",11112012,1,1,1,0,1,1,1
"2304",11112015,1,1,1,1,1,1,1
"2305",11112016,1,0,1,0,0,0,1
"2306",11112019,1,0,1,0,0,0,1
"2307",11112020,1,1,1,0,1,1,1
"2308",11112023,1,0,1,0,0,0,0
"2309",11112025,1,1,1,0,1,1,1
"2310",11112027,1,0,1,0,0,0,0
"2311",11112030,1,0,1,0,0,0,1
"2312",11112032,1,1,1,0,1,1,1
"2313",11112034,1,0,1,0,0,0,0
"2314",11112035,1,0,0,0,0,0,1
"2315",11112036,1,0,1,0,0,0,1
"2316",11112037,1,0,1,0,0,0,1
"2317",11112038,1,0,1,0,0,0,1
"2318",11112041,1,1,1,0,0,0,1
"2319",11112042,1,0,1,0,0,0,1
"2320",11112044,1,0,1,0,0,0,0
"2321",11112045,1,0,1,0,0,0,0
"2322",11112046,1,0,1,0,0,0,0
"2323",11112049,1,0,1,0,0,1,1
"2324",11112051,1,0,1,0,0,0,1
"2325",11112054,0,0,0,0,0,0,0
"2326",11112119,1,0,1,0,0,0,1
"2327",11112120,1,0,1,0,0,0,0
"2328",11112122,1,0,1,0,0,0,1
"2329",11112125,1,0,1,0,0,0,1
"2330",11112130,1,1,1,0,1,0,1
"2331",11112131,1,0,1,0,0,0,1
"2332",11112132,1,0,1,0,0,0,1
"2333",11112133,1,0,1,0,0,0,1
"2334",11112134,1,1,1,0,0,0,1
"2335",11112135,1,0,1,0,0,0,1
"2336",11112137,1,1,1,0,1,1,1
"2337",11112142,1,0,1,0,0,1,0
"2338",11112143,1,0,1,0,0,0,0
"2339",11112144,1,0,1,0,0,0,1
"2340",11112146,1,1,1,0,0,0,1
"2341",11112147,1,0,1,0,0,0,1
"2342",11112150,0,1,0,0,1,0,0
"2343",11112151,1,0,1,0,0,0,1
"2344",11112152,1,0,1,0,0,0,1
"2345",11112153,0,0,0,0,0,0,0
"2346",11112155,1,1,1,0,0,0,1
"2347",11112156,1,0,1,0,0,0,1
"2348",11112157,1,0,1,0,0,0,1
"2349",11112158,1,0,1,0,0,0,1
"2350",11112159,1,1,1,0,0,0,1
"2351",11112160,1,0,1,0,0,0,1
"2352",11112161,1,1,1,0,1,0,1
"2353",11112162,1,0,1,0,0,0,1
"2354",11112163,1,0,1,0,0,0,1
"2355",11112165,1,0,1,0,0,0,1
"2356",11112167,0,0,0,0,0,0,0
"2357",11112168,1,0,1,0,0,0,1
"2358",11112169,1,1,1,0,1,0,1
"2359",11112171,0,0,0,0,0,0,0
"2360",11112172,1,0,1,0,0,0,1
"2361",11112173,1,0,1,0,0,0,1
"2362",11112176,1,1,1,0,1,0,1
"2363",11112177,1,1,1,0,1,1,0
"2364",11112178,1,1,1,0,0,1,1
"2365",11112241,1,0,1,0,0,0,1
"2366",11112243,1,0,1,0,0,0,1
"2367",11112244,1,0,1,0,0,0,1
"2368",11112249,1,1,1,0,1,0,1
"2369",11112251,1,0,1,0,0,1,1
"2370",11112252,1,0,1,0,0,0,0
"2371",11112254,1,0,1,0,0,1,1
"2372",11112257,1,0,1,0,0,0,1
"2373",11112258,1,0,1,0,0,0,0
"2374",11112259,1,0,1,0,0,0,1
"2375",11112260,1,1,1,0,0,0,0
"2376",11112261,1,0,1,0,0,1,1
"2377",11112262,1,1,1,0,1,0,1
"2378",11112263,1,0,1,0,0,0,1
"2379",11112265,1,1,1,0,1,0,1
"2380",11112266,1,1,1,0,1,0,1
"2381",11112268,1,1,1,0,1,1,1
"2382",11112273,1,0,1,0,0,1,1
"2383",11112276,1,0,1,0,0,0,1
"2384",11112278,1,0,1,0,0,0,1
"2385",11112279,0,0,0,0,0,0,0
"2386",11112281,1,0,1,0,0,1,1
"2387",11112282,1,0,1,0,0,1,1
"2388",11112283,1,0,1,0,0,0,1
"2389",11112284,1,1,1,0,1,1,1
"2390",11112287,1,0,1,0,0,0,1
"2391",11112288,1,1,1,0,1,1,1
"2392",11112291,1,0,1,0,0,0,1
"2393",11112292,1,0,1,0,0,0,1
"2394",11112293,1,1,1,0,0,0,1
"2395",11112295,1,0,1,0,0,0,0
"2396",11112296,1,1,1,1,1,1,1
"2397",11112297,1,0,1,0,0,1,1
"2398",11112299,1,0,1,0,0,0,1
"2399",11112300,1,1,1,0,0,0,1
"2400",11112301,0,0,1,0,0,0,1
"2401",11112302,1,1,1,0,1,1,1
"2402",11112305,1,0,1,0,0,0,1
"2403",11112306,1,0,1,0,0,0,1
"2404",11112307,1,0,1,0,1,0,1
"2405",11112308,1,0,1,0,0,0,0
"2406",11112312,1,0,1,0,0,0,1
"2407",11112315,0,0,0,0,0,0,0
"2408",11112316,1,0,1,0,0,0,1
"2409",11112317,1,0,1,0,0,0,1
"2410",11112321,1,0,1,0,1,1,1
"2411",11112322,1,1,1,0,1,1,1
"2412",11112323,1,0,1,0,0,0,1
"2413",11112324,1,1,1,0,1,0,1
"2414",11112326,1,0,1,0,0,0,1
"2415",11112327,1,0,1,0,0,0,1
"2416",11112331,1,0,1,0,0,0,0
"2417",11112332,1,1,1,0,1,0,1
"2418",11112333,1,0,1,0,0,0,1
"2419",11112334,1,1,1,0,0,0,0
"2420",11112335,0,0,1,0,0,0,0
"2421",11112336,1,0,1,0,0,1,1
"2422",11112341,1,0,1,0,0,0,1
"2423",11112342,1,1,1,0,0,0,1
"2424",11112345,1,0,1,0,0,0,1
"2425",11112348,1,1,1,0,0,1,1
"2426",11112350,1,0,1,0,0,0,1
"2427",11112352,1,0,1,0,0,0,1
"2428",11112353,1,0,1,0,0,0,1
"2429",11112355,1,1,1,0,1,0,1
"2430",11112395,1,0,1,0,0,0,1
"2431",11112396,1,1,1,0,1,0,1
"2432",11112398,1,0,1,0,0,1,0
"2433",11112399,1,0,1,0,0,0,1
"2434",11112400,1,0,1,0,0,0,1
"2435",11112402,1,1,1,0,0,1,0
"2436",11112403,1,0,1,0,1,0,1
"2437",11112406,1,0,1,0,0,0,1
"2438",11112408,1,0,1,0,0,0,1
"2439",11112414,1,1,1,0,1,0,1
"2440",11112415,1,1,0,0,1,0,0
"2441",11112417,0,0,0,0,0,0,0
"2442",11112418,1,0,1,0,0,0,1
"2443",11112423,1,0,1,0,0,0,1
"2444",11112424,1,0,1,0,0,0,1
"2445",11112425,1,1,0,0,1,0,0
"2446",11112426,1,0,1,0,0,0,1
"2447",11112429,0,0,0,0,0,0,0
"2448",11112430,1,0,1,0,0,0,1
"2449",11112431,1,1,1,0,1,1,1
"2450",11112432,1,0,1,0,0,0,1
"2451",11112433,0,0,0,0,0,0,0
"2452",11112434,1,0,1,0,1,0,1
"2453",11112436,1,0,0,0,0,0,1
"2454",11112438,1,0,1,0,0,1,1
"2455",11112439,1,0,1,0,0,0,1
"2456",11112440,1,1,0,0,0,0,0
"2457",11112441,1,0,1,0,0,0,0
"2458",11112443,1,0,1,0,0,0,1
"2459",11112445,1,0,1,0,0,0,1
"2460",11112446,1,0,1,0,0,0,0
"2461",11112450,1,0,1,0,0,0,1
"2462",11112457,1,0,1,0,0,0,1
"2463",11112458,1,1,1,0,1,1,1
"2464",11112462,1,0,1,0,0,0,1
"2465",11112463,1,0,1,0,0,0,1
"2466",11112464,1,0,1,0,0,0,1
"2467",11112465,0,0,1,0,0,0,0
"2468",11112468,1,0,1,0,0,0,1
"2469",11112469,0,0,0,0,0,0,0
"2470",11112470,1,1,1,0,1,1,1
"2471",11112471,1,1,1,0,0,0,1
"2472",11112472,1,0,1,0,0,0,1
"2473",11112473,1,1,0,0,1,0,0
"2474",11112475,1,1,1,1,1,0,1
"2475",11112476,1,0,1,0,0,0,1
"2476",11112477,1,1,1,0,0,1,0
"2477",11112480,0,0,0,0,0,0,0
"2478",11113004,0,0,0,0,0,0,0
"2479",11113005,1,0,1,0,0,0,0
"2480",11113011,1,0,1,0,0,0,0
"2481",11113012,1,0,1,0,0,0,0
"2482",11113013,1,1,1,0,0,1,0
"2483",11113014,1,0,0,0,0,0,0
"2484",11113015,1,1,0,0,1,0,1
"2485",11113017,1,0,1,0,0,0,1
"2486",11113018,1,0,1,0,0,0,1
"2487",11113019,1,0,1,0,1,0,1
"2488",11113020,0,1,0,0,0,0,0
"2489",11113022,1,1,1,0,0,0,1
"2490",11113023,1,0,1,0,0,0,1
"2491",11113024,0,0,0,0,0,0,0
"2492",11113025,1,0,1,0,0,0,1
"2493",11113026,1,1,1,0,1,0,1
"2494",11113027,1,1,1,1,1,1,1
"2495",11113031,1,1,1,0,1,0,1
"2496",11113033,1,0,1,0,0,0,1
"2497",11113035,1,1,0,0,1,0,1
"2498",11113041,1,0,1,0,0,0,1
"2499",11113044,1,0,1,0,0,0,1
"2500",11113045,1,0,1,0,0,0,1
"2501",11113046,1,0,1,0,0,0,1
"2502",11113048,0,1,0,0,1,0,0
"2503",11113049,1,0,1,0,0,0,1
"2504",11113050,1,0,1,0,0,0,1
"2505",11113051,1,1,1,0,0,0,0
"2506",11113056,1,1,1,1,1,1,0
"2507",11113058,1,1,1,0,1,0,1
"2508",11113060,1,0,1,0,0,0,1
"2509",11113065,1,1,1,0,1,1,1
"2510",11113066,1,0,1,0,0,0,0
"2511",11113068,1,0,1,0,0,0,1
"2512",11113070,1,1,1,1,1,0,1
"2513",11113072,1,1,1,1,1,0,0
"2514",11113228,1,0,1,0,0,0,0
"2515",11113229,1,0,1,0,1,0,1
"2516",11113230,1,1,1,0,1,0,1
"2517",11113231,1,0,1,0,0,0,1
"2518",11113232,1,0,1,0,1,0,1
"2519",11113233,1,0,1,0,0,1,1
"2520",11113234,1,1,1,0,1,1,1
"2521",11113235,1,1,0,0,0,0,0
"2522",11113244,1,0,1,0,0,0,1
"2523",11113245,1,0,1,0,0,0,1
"2524",11113247,1,0,1,0,1,0,1
"2525",11113248,0,0,0,0,0,0,0
"2526",11113249,1,0,1,0,0,1,1
"2527",11113250,1,0,1,0,0,0,1
"2528",11113251,1,0,1,0,0,1,1
"2529",11113253,1,1,1,0,0,0,0
"2530",11113254,1,0,1,0,0,1,1
"2531",11113256,1,0,1,0,0,0,1
"2532",11113258,1,0,1,0,0,1,1
"2533",11113259,1,1,1,0,1,0,1
"2534",11113260,1,0,1,0,0,0,0
"2535",11113262,1,1,1,0,0,0,1
"2536",11113270,1,0,1,0,0,1,1
"2537",11113272,1,0,1,0,0,0,0
"2538",11113273,1,0,1,0,0,1,1
"2539",11113274,1,1,1,1,1,1,1
"2540",11113275,1,0,1,0,0,0,1
"2541",11113277,1,0,1,0,0,0,1
"2542",11113281,1,0,1,0,0,0,1
"2543",11113283,1,0,1,0,0,0,1
"2544",11113287,1,1,1,1,1,1,1
"2545",11113290,1,0,1,0,0,0,0
"2546",11113293,1,0,1,0,0,0,1
"2547",11113295,1,0,1,0,0,0,1
"2548",11113298,1,0,1,0,0,0,0
"2549",11113300,1,0,1,0,0,1,1
"2550",11113304,1,0,1,0,1,0,1
"2551",11113307,1,0,1,0,0,0,1
"2552",11113308,1,0,1,0,0,0,1
"2553",11113309,1,0,1,0,0,0,1
"2554",11113310,1,0,1,0,0,0,1
"2555",11113312,1,0,1,0,0,0,1
"2556",11113316,1,1,1,0,1,1,1
"2557",11113458,1,1,1,0,1,0,1
"2558",11113459,1,0,1,0,0,0,1
"2559",11113462,1,0,1,0,1,1,1
"2560",11113463,1,1,1,1,1,1,1
"2561",11113468,1,1,1,0,1,1,1
"2562",11113469,1,0,1,0,0,0,1
"2563",11113470,1,0,1,0,0,0,1
"2564",11113471,1,0,1,0,0,1,1
"2565",11113473,1,0,1,0,0,1,1
"2566",11113475,1,0,1,0,0,1,1
"2567",11113479,1,0,1,0,0,0,1
"2568",11113481,0,1,0,0,1,0,0
"2569",11113482,1,0,1,0,0,1,1
"2570",11113483,1,0,1,0,0,0,0
"2571",11113484,1,0,1,0,0,0,1
"2572",11113485,1,0,1,0,0,0,0
"2573",11113487,1,0,1,0,0,0,1
"2574",11113488,0,1,0,0,1,0,1
"2575",11113495,1,0,1,0,0,0,1
"2576",11116003,1,0,1,0,0,0,1
"2577",11116004,1,0,1,0,0,0,1
"2578",11116007,1,1,1,0,1,0,1
